PeriodEnd,PeriodStart,Period,AirTemp,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,PrecipitableWater,RelativeHumidity,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith
2017-07-17T05:00:00Z,2017-07-17T04:00:00Z,PT60M,23.3,81.4,22.6,0,0,0,0,56.5,96.0,1009.6,257,2.7,106
2017-07-17T06:00:00Z,2017-07-17T05:00:00Z,PT60M,23.1,74.6,22.7,2,0,0,2,56.2,97.1,1010.0,256,2.5,93
2017-07-17T07:00:00Z,2017-07-17T06:00:00Z,PT60M,23.2,62.7,22.8,39,0,0,39,55.8,97.4,1010.4,252,2.5,79
2017-07-17T08:00:00Z,2017-07-17T07:00:00Z,PT60M,23.5,81.6,23.1,58,0,0,58,55.4,97.1,1010.8,245,2.6,65
2017-07-17T09:00:00Z,2017-07-17T08:00:00Z,PT60M,23.8,75.2,23.3,135,0,0,135,55.0,96.8,1011.2,239,2.8,51
2017-07-17T10:00:00Z,2017-07-17T09:00:00Z,PT60M,24.4,83.0,23.6,120,0,0,120,54.9,95.3,1011.2,236,3.0,37
2017-07-17T11:00:00Z,2017-07-17T10:00:00Z,PT60M,25.2,90.1,23.9,84,0,0,84,55.1,92.6,1010.9,235,3.2,25
2017-07-17T12:00:00Z,2017-07-17T11:00:00Z,PT60M,26.0,92.7,24.3,67,0,0,67,55.4,90.0,1010.5,234,3.4,16
2017-07-17T13:00:00Z,2017-07-17T12:00:00Z,PT60M,26.2,90.6,24.3,84,0,0,84,55.4,89.6,1010.0,234,3.5,18
2017-07-17T14:00:00Z,2017-07-17T13:00:00Z,PT60M,25.6,85.4,24.1,119,0,0,119,55.1,91.2,1009.2,235,3.3,28
2017-07-17T15:00:00Z,2017-07-17T14:00:00Z,PT60M,25.1,80.9,23.9,131,0,0,131,54.8,93.0,1008.5,236,3.2,41
2017-07-17T16:00:00Z,2017-07-17T15:00:00Z,PT60M,24.7,83.3,23.6,80,0,0,80,54.6,93.7,1008.2,235,3.0,55
2017-07-17T17:00:00Z,2017-07-17T16:00:00Z,PT60M,24.4,74.9,23.3,63,0,0,63,54.5,93.5,1008.3,232,2.8,69
2017-07-17T18:00:00Z,2017-07-17T17:00:00Z,PT60M,24.2,50.8,23.1,32,0,0,32,54.4,93.3,1008.5,229,2.6,83
2017-07-17T19:00:00Z,2017-07-17T18:00:00Z,PT60M,24.1,50.9,22.9,0,0,0,0,54.2,93.1,1009.0,226,2.5,96
2017-07-17T20:00:00Z,2017-07-17T19:00:00Z,PT60M,24.0,23.7,22.8,0,0,0,0,54.1,93.0,1009.7,225,2.4,110
2017-07-17T21:00:00Z,2017-07-17T20:00:00Z,PT60M,23.9,0.0,22.7,0,0,0,0,54.0,92.8,1010.5,223,2.2,123
2017-07-17T22:00:00Z,2017-07-17T21:00:00Z,PT60M,24.0,0.0,22.7,0,0,0,0,54.0,92.3,1010.8,225,2.3,135
2017-07-17T23:00:00Z,2017-07-17T22:00:00Z,PT60M,24.4,0.0,23.0,0,0,0,0,54.1,91.6,1010.6,228,2.5,145
2017-07-18T00:00:00Z,2017-07-17T23:00:00Z,PT60M,24.8,0.0,23.2,0,0,0,0,54.2,90.9,1010.5,231,2.8,151
2017-07-18T01:00:00Z,2017-07-18T00:00:00Z,PT60M,24.7,0.0,23.2,0,0,0,0,54.3,91.2,1010.3,231,2.8,150
2017-07-18T02:00:00Z,2017-07-18T01:00:00Z,PT60M,24.2,0.0,22.9,0,0,0,0,54.4,92.4,1010.0,228,2.5,143
2017-07-18T03:00:00Z,2017-07-18T02:00:00Z,PT60M,23.7,0.0,22.6,0,0,0,0,54.4,93.8,1009.8,226,2.3,132
2017-07-18T04:00:00Z,2017-07-18T03:00:00Z,PT60M,23.4,0.0,22.5,0,0,0,0,54.5,94.7,1009.9,225,2.1,120
2017-07-18T05:00:00Z,2017-07-18T04:00:00Z,PT60M,23.4,29.3,22.5,0,0,0,0,54.6,95.1,1010.2,225,1.9,106
2017-07-18T06:00:00Z,2017-07-18T05:00:00Z,PT60M,23.3,53.9,22.6,3,0,0,3,54.6,95.6,1010.6,226,1.8,93
2017-07-18T07:00:00Z,2017-07-18T06:00:00Z,PT60M,23.4,49.0,22.7,44,0,0,44,54.7,95.8,1011.0,224,1.7,79
2017-07-18T08:00:00Z,2017-07-18T07:00:00Z,PT60M,23.8,82.5,23.1,54,0,0,54,54.7,95.8,1011.5,218,1.7,65
2017-07-18T09:00:00Z,2017-07-18T08:00:00Z,PT60M,24.1,85.6,23.4,82,0,0,82,54.8,95.8,1012.0,212,1.8,51
2017-07-18T10:00:00Z,2017-07-18T09:00:00Z,PT60M,24.8,74.9,23.8,179,0,0,179,54.3,94.3,1012.1,210,2.3,37
2017-07-18T11:00:00Z,2017-07-18T10:00:00Z,PT60M,25.6,53.4,24.2,390,0,0,390,53.3,91.6,1012.0,211,3.2,25
2017-07-18T12:00:00Z,2017-07-18T11:00:00Z,PT60M,26.5,54.9,24.5,404,0,0,404,52.3,88.9,1011.8,211,4.1,16
2017-07-18T13:00:00Z,2017-07-18T12:00:00Z,PT60M,26.8,51.5,24.3,433,0,0,433,51.7,86.1,1011.4,212,4.5,18
2017-07-18T14:00:00Z,2017-07-18T13:00:00Z,PT60M,26.6,51.8,23.5,394,0,0,394,51.5,83.0,1010.7,215,4.4,28
2017-07-18T15:00:00Z,2017-07-18T14:00:00Z,PT60M,26.4,52.3,22.7,323,0,0,323,51.2,80.0,1010.0,217,4.2,41
2017-07-18T16:00:00Z,2017-07-18T15:00:00Z,PT60M,26.1,60.1,22.3,194,0,0,194,50.9,79.6,1009.7,218,4.0,55
2017-07-18T17:00:00Z,2017-07-18T16:00:00Z,PT60M,25.8,48.7,22.4,125,0,0,125,50.6,81.7,1009.9,216,3.8,69
2017-07-18T18:00:00Z,2017-07-18T17:00:00Z,PT60M,25.4,27.6,22.5,49,0,0,49,50.2,83.8,1010.1,214,3.5,83
2017-07-18T19:00:00Z,2017-07-18T18:00:00Z,PT60M,25.1,2.6,22.4,0,0,0,0,50.0,85.2,1010.6,213,3.2,96
2017-07-18T20:00:00Z,2017-07-18T19:00:00Z,PT60M,24.9,0.0,22.3,0,0,0,0,49.9,85.9,1011.4,211,2.9,110
2017-07-18T21:00:00Z,2017-07-18T20:00:00Z,PT60M,24.7,0.0,22.3,0,0,0,0,49.8,86.5,1012.2,209,2.6,123
2017-07-18T22:00:00Z,2017-07-18T21:00:00Z,PT60M,24.7,0.0,22.4,0,0,0,0,50.0,86.9,1012.5,210,2.5,135
2017-07-18T23:00:00Z,2017-07-18T22:00:00Z,PT60M,25.0,0.0,22.7,0,0,0,0,50.3,87.1,1012.3,215,2.4,146
2017-07-19T00:00:00Z,2017-07-18T23:00:00Z,PT60M,25.3,0.0,23.0,0,0,0,0,50.6,87.4,1012.1,219,2.4,151
2017-07-19T01:00:00Z,2017-07-19T00:00:00Z,PT60M,25.2,0.0,23.0,0,0,0,0,50.9,87.8,1011.8,223,2.3,150
2017-07-19T02:00:00Z,2017-07-19T01:00:00Z,PT60M,24.7,0.0,22.7,0,0,0,0,51.1,88.5,1011.4,225,2.2,143
2017-07-19T03:00:00Z,2017-07-19T02:00:00Z,PT60M,24.2,0.0,22.3,0,0,0,0,51.3,89.1,1011.1,228,2.1,132
2017-07-19T04:00:00Z,2017-07-19T03:00:00Z,PT60M,23.9,0.0,22.1,0,0,0,0,51.5,89.8,1011.0,232,2.0,120
2017-07-19T05:00:00Z,2017-07-19T04:00:00Z,PT60M,23.7,42.9,22.1,0,0,0,0,51.7,90.5,1011.3,238,1.9,106
2017-07-19T06:00:00Z,2017-07-19T05:00:00Z,PT60M,23.5,80.3,22.0,2,0,0,2,51.9,91.2,1011.6,245,1.8,93
2017-07-19T07:00:00Z,2017-07-19T06:00:00Z,PT60M,23.8,55.4,22.0,52,0,0,52,52.0,89.6,1012.0,246,1.9,79
2017-07-19T08:00:00Z,2017-07-19T07:00:00Z,PT60M,24.5,70.4,22.0,109,0,0,109,51.9,86.0,1012.3,241,2.1,65
2017-07-19T09:00:00Z,2017-07-19T08:00:00Z,PT60M,25.2,49.4,22.1,271,12,8,280,51.9,82.5,1012.7,236,2.3,51
2017-07-19T10:00:00Z,2017-07-19T09:00:00Z,PT60M,26.0,8.3,22.3,252,536,428,680,52.3,80.3,1012.8,233,2.6,37
2017-07-19T11:00:00Z,2017-07-19T10:00:00Z,PT60M,26.7,48.5,22.8,437,9,8,444,53.0,79.4,1012.7,230,3.1,25
2017-07-19T12:00:00Z,2017-07-19T11:00:00Z,PT60M,27.4,59.8,23.3,371,0,0,371,53.7,78.4,1012.6,229,3.5,16
2017-07-19T13:00:00Z,2017-07-19T12:00:00Z,PT60M,27.3,72.2,23.5,255,0,0,255,54.0,80.0,1012.2,229,3.7,18
2017-07-19T14:00:00Z,2017-07-19T13:00:00Z,PT60M,26.5,57.0,23.6,359,0,0,359,53.9,84.2,1011.5,231,3.7,28
2017-07-19T15:00:00Z,2017-07-19T14:00:00Z,PT60M,25.6,51.8,23.6,336,0,0,336,53.9,88.6,1010.7,233,3.7,41
2017-07-19T16:00:00Z,2017-07-19T15:00:00Z,PT60M,25.0,58.7,23.5,188,12,6,194,53.9,91.4,1010.4,234,3.5,55
2017-07-19T17:00:00Z,2017-07-19T16:00:00Z,PT60M,24.7,17.4,23.4,174,121,50,225,54.0,92.3,1010.5,234,3.2,69
2017-07-19T18:00:00Z,2017-07-19T17:00:00Z,PT60M,24.5,9.0,23.3,52,46,6,58,54.0,93.2,1010.6,234,2.9,83
2017-07-19T19:00:00Z,2017-07-19T18:00:00Z,PT60M,24.2,0.0,23.1,0,0,0,0,54.0,93.6,1011.0,234,2.8,96
2017-07-19T20:00:00Z,2017-07-19T19:00:00Z,PT60M,24.1,0.0,23.0,0,0,0,0,53.9,93.6,1011.6,234,2.7,110
2017-07-19T21:00:00Z,2017-07-19T20:00:00Z,PT60M,23.9,0.0,22.8,0,0,0,0,53.8,93.6,1012.3,234,2.6,123
2017-07-19T22:00:00Z,2017-07-19T21:00:00Z,PT60M,24.0,0.0,22.8,0,0,0,0,53.6,93.4,1012.5,237,2.6,135
2017-07-19T23:00:00Z,2017-07-19T22:00:00Z,PT60M,24.3,0.0,23.1,0,0,0,0,53.4,93.1,1012.3,242,2.7,146
2017-07-20T00:00:00Z,2017-07-19T23:00:00Z,PT60M,24.5,0.0,23.3,0,0,0,0,53.2,92.7,1012.1,247,2.9,152
2017-07-20T01:00:00Z,2017-07-20T00:00:00Z,PT60M,24.5,0.0,23.3,0,0,0,0,53.1,92.9,1011.7,250,2.9,151
2017-07-20T02:00:00Z,2017-07-20T01:00:00Z,PT60M,24.1,0.0,23.1,0,0,0,0,53.1,93.6,1011.3,252,2.6,143
2017-07-20T03:00:00Z,2017-07-20T02:00:00Z,PT60M,23.8,0.0,22.8,0,0,0,0,53.1,94.3,1010.8,254,2.4,132
2017-07-20T04:00:00Z,2017-07-20T03:00:00Z,PT60M,23.6,0.0,22.7,0,0,0,0,53.1,94.7,1010.7,258,2.3,120
2017-07-20T05:00:00Z,2017-07-20T04:00:00Z,PT60M,23.5,0.0,22.6,0,0,0,0,53.3,94.8,1011.0,264,2.1,107
2017-07-20T06:00:00Z,2017-07-20T05:00:00Z,PT60M,23.4,0.7,22.5,4,3,0,5,53.4,94.9,1011.3,270,2.0,93
2017-07-20T07:00:00Z,2017-07-20T06:00:00Z,PT60M,23.6,39.7,22.7,66,0,0,66,53.5,94.7,1011.7,273,2.0,79
2017-07-20T08:00:00Z,2017-07-20T07:00:00Z,PT60M,24.0,51.1,23.0,167,0,0,167,53.5,94.0,1012.0,273,2.1,65
2017-07-20T09:00:00Z,2017-07-20T08:00:00Z,PT60M,24.4,26.6,23.3,260,235,162,422,53.5,93.4,1012.4,273,2.3,51
2017-07-20T10:00:00Z,2017-07-20T09:00:00Z,PT60M,25.1,0.4,23.7,206,656,520,726,53.2,91.8,1012.3,269,2.2,37
2017-07-20T11:00:00Z,2017-07-20T10:00:00Z,PT60M,26.2,18.3,24.3,446,282,251,697,52.5,89.4,1011.9,262,2.1,25
2017-07-20T12:00:00Z,2017-07-20T11:00:00Z,PT60M,27.2,59.7,24.9,370,0,0,370,51.9,87.0,1011.4,254,2.0,16
2017-07-20T13:00:00Z,2017-07-20T12:00:00Z,PT60M,27.4,65.6,24.8,312,0,0,312,51.7,85.6,1010.8,248,2.2,17
2017-07-20T14:00:00Z,2017-07-20T13:00:00Z,PT60M,26.8,33.4,24.1,294,291,249,544,51.9,85.2,1010.0,246,2.6,28
2017-07-20T15:00:00Z,2017-07-20T14:00:00Z,PT60M,26.2,3.5,23.4,234,572,430,663,52.1,84.7,1009.2,245,3.0,41
2017-07-20T16:00:00Z,2017-07-20T15:00:00Z,PT60M,25.7,4.6,23.1,202,475,270,472,52.2,85.4,1008.8,243,3.1,55
2017-07-20T17:00:00Z,2017-07-20T16:00:00Z,PT60M,25.4,3.5,23.1,126,377,142,269,52.2,87.1,1008.8,241,2.9,69
2017-07-20T18:00:00Z,2017-07-20T17:00:00Z,PT60M,25.1,1.0,23.1,46,152,27,72,52.1,88.9,1008.8,238,2.8,83
2017-07-20T19:00:00Z,2017-07-20T18:00:00Z,PT60M,24.8,0.0,23.1,0,0,0,0,52.3,90.2,1009.2,237,2.7,96
2017-07-20T20:00:00Z,2017-07-20T19:00:00Z,PT60M,24.5,0.0,23.0,0,0,0,0,52.5,91.0,1010.1,239,2.7,110
2017-07-20T21:00:00Z,2017-07-20T20:00:00Z,PT60M,24.3,0.0,22.9,0,0,0,0,52.8,91.7,1010.9,241,2.7,123
2017-07-20T22:00:00Z,2017-07-20T21:00:00Z,PT60M,24.3,0.0,22.9,0,0,0,0,52.8,91.9,1011.1,244,2.8,136
2017-07-20T23:00:00Z,2017-07-20T22:00:00Z,PT60M,24.7,0.0,23.2,0,0,0,0,52.5,91.6,1010.7,249,3.1,146
2017-07-21T00:00:00Z,2017-07-20T23:00:00Z,PT60M,25.0,0.0,23.5,0,0,0,0,52.3,91.2,1010.2,252,3.3,152
2017-07-21T01:00:00Z,2017-07-21T00:00:00Z,PT60M,25.0,0.0,23.4,0,0,0,0,52.4,91.2,1009.8,255,3.4,151
2017-07-21T02:00:00Z,2017-07-21T01:00:00Z,PT60M,24.6,0.0,23.1,0,0,0,0,52.9,91.4,1009.5,257,3.1,143
2017-07-21T03:00:00Z,2017-07-21T02:00:00Z,PT60M,24.1,0.0,22.7,0,0,0,0,53.5,91.7,1009.2,260,2.9,133
2017-07-21T04:00:00Z,2017-07-21T03:00:00Z,PT60M,23.8,0.0,22.5,0,0,0,0,53.9,92.2,1009.3,263,2.7,120
2017-07-21T05:00:00Z,2017-07-21T04:00:00Z,PT60M,23.7,0.0,22.5,0,0,0,0,54.1,93.1,1009.6,264,2.6,107
2017-07-21T06:00:00Z,2017-07-21T05:00:00Z,PT60M,23.6,0.0,22.6,4,11,1,5,54.4,94.0,1010.0,266,2.4,93
2017-07-21T07:00:00Z,2017-07-21T06:00:00Z,PT60M,23.6,11.1,22.7,86,119,18,104,54.6,94.5,1010.4,266,2.4,79
2017-07-21T08:00:00Z,2017-07-21T07:00:00Z,PT60M,23.8,42.4,22.9,197,0,0,197,54.6,94.6,1010.8,263,2.4,65
2017-07-21T09:00:00Z,2017-07-21T08:00:00Z,PT60M,24.0,61.0,23.1,215,0,0,215,54.7,94.7,1011.2,260,2.5,51
2017-07-21T10:00:00Z,2017-07-21T09:00:00Z,PT60M,24.6,39.5,23.4,426,33,27,453,54.5,93.3,1011.2,258,2.5,37
2017-07-21T11:00:00Z,2017-07-21T10:00:00Z,PT60M,25.6,24.9,23.9,421,255,227,649,54.2,90.4,1010.9,255,2.6,25
2017-07-21T12:00:00Z,2017-07-21T11:00:00Z,PT60M,26.6,42.6,24.4,530,0,0,530,53.9,87.6,1010.5,253,2.6,16
2017-07-21T13:00:00Z,2017-07-21T12:00:00Z,PT60M,26.9,39.7,24.2,509,33,30,539,53.9,85.2,1010.1,252,2.7,17
2017-07-21T14:00:00Z,2017-07-21T13:00:00Z,PT60M,26.5,8.8,23.4,332,462,415,747,54.1,83.1,1009.5,252,2.9,28
2017-07-21T15:00:00Z,2017-07-21T14:00:00Z,PT60M,26.0,33.8,22.5,447,3,2,449,54.3,81.1,1008.9,252,3.1,41
2017-07-21T16:00:00Z,2017-07-21T15:00:00Z,PT60M,25.7,27.3,22.2,338,24,14,352,54.2,81.1,1008.5,250,3.1,55
2017-07-21T17:00:00Z,2017-07-21T16:00:00Z,PT60M,25.4,20.5,22.3,199,35,12,210,53.9,82.9,1008.4,248,3.0,68
2017-07-21T18:00:00Z,2017-07-21T17:00:00Z,PT60M,25.2,6.8,22.4,53,55,10,63,53.6,84.8,1008.3,246,2.9,83
2017-07-21T19:00:00Z,2017-07-21T18:00:00Z,PT60M,25.0,0.0,22.5,0,0,0,0,53.3,86.2,1008.7,244,2.7,96
2017-07-21T20:00:00Z,2017-07-21T19:00:00Z,PT60M,24.9,0.0,22.6,0,0,0,0,53.2,86.9,1009.4,243,2.5,110
2017-07-21T21:00:00Z,2017-07-21T20:00:00Z,PT60M,24.8,0.0,22.6,0,0,0,0,53.1,87.7,1010.2,241,2.3,123
2017-07-21T22:00:00Z,2017-07-21T21:00:00Z,PT60M,24.8,0.0,22.7,0,0,0,0,53.2,88.3,1010.4,239,2.4,136
2017-07-21T23:00:00Z,2017-07-21T22:00:00Z,PT60M,25.0,0.0,23.0,0,0,0,0,53.5,88.7,1010.2,238,2.8,146
2017-07-22T00:00:00Z,2017-07-21T23:00:00Z,PT60M,25.2,0.0,23.3,0,0,0,0,53.8,89.1,1010.0,237,3.3,152
2017-07-22T01:00:00Z,2017-07-22T00:00:00Z,PT60M,25.2,0.0,23.3,0,0,0,0,54.2,89.2,1009.7,239,3.5,151
2017-07-22T02:00:00Z,2017-07-22T01:00:00Z,PT60M,25.0,0.0,23.0,0,0,0,0,54.6,88.9,1009.4,242,3.5,144
2017-07-22T03:00:00Z,2017-07-22T02:00:00Z,PT60M,24.8,0.0,22.7,0,0,0,0,55.0,88.5,1009.0,245,3.5,133
2017-07-22T04:00:00Z,2017-07-22T03:00:00Z,PT60M,24.6,5.4,22.6,0,0,0,0,55.4,88.7,1009.1,248,3.5,120
2017-07-22T05:00:00Z,2017-07-22T04:00:00Z,PT60M,24.4,35.7,22.5,0,0,0,0,55.7,89.3,1009.5,251,3.3,107
2017-07-22T06:00:00Z,2017-07-22T05:00:00Z,PT60M,24.2,64.4,22.5,2,0,0,2,56.0,89.9,1010.0,253,3.1,93
2017-07-22T07:00:00Z,2017-07-22T06:00:00Z,PT60M,24.3,47.8,22.5,54,0,0,54,56.1,90.0,1010.4,254,3.2,79
2017-07-22T08:00:00Z,2017-07-22T07:00:00Z,PT60M,24.4,64.9,22.6,114,0,0,114,56.2,89.4,1010.9,253,3.4,65
2017-07-22T09:00:00Z,2017-07-22T08:00:00Z,PT60M,24.6,66.7,22.7,188,0,0,188,56.3,88.9,1011.3,252,3.6,51
2017-07-22T10:00:00Z,2017-07-22T09:00:00Z,PT60M,25.1,73.5,23.0,192,0,0,192,56.4,88.1,1011.3,251,3.8,37
2017-07-22T11:00:00Z,2017-07-22T10:00:00Z,PT60M,25.8,80.3,23.5,167,0,0,167,56.6,87.1,1010.9,251,4.1,25
2017-07-22T12:00:00Z,2017-07-22T11:00:00Z,PT60M,26.5,89.2,24.0,99,0,0,99,56.7,86.1,1010.5,251,4.4,16
2017-07-22T13:00:00Z,2017-07-22T12:00:00Z,PT60M,26.5,93.4,24.1,60,0,0,60,56.7,86.9,1009.9,249,4.5,17
2017-07-22T14:00:00Z,2017-07-22T13:00:00Z,PT60M,25.7,86.0,23.8,116,0,0,116,56.6,89.5,1009.3,244,4.5,28
2017-07-22T15:00:00Z,2017-07-22T14:00:00Z,PT60M,24.8,82.0,23.5,125,0,0,125,56.6,92.3,1008.7,240,4.6,41
2017-07-22T16:00:00Z,2017-07-22T15:00:00Z,PT60M,24.4,80.5,23.2,98,0,0,98,56.5,93.4,1008.5,238,4.4,54
2017-07-22T17:00:00Z,2017-07-22T16:00:00Z,PT60M,24.3,81.3,23.0,49,0,0,49,56.6,92.8,1008.7,240,4.1,68
2017-07-22T18:00:00Z,2017-07-22T17:00:00Z,PT60M,24.2,68.4,22.9,22,0,0,22,56.7,92.2,1009.0,242,3.8,83
2017-07-22T19:00:00Z,2017-07-22T18:00:00Z,PT60M,24.2,82.0,22.7,0,0,0,0,56.9,91.8,1009.6,244,3.5,96
2017-07-22T20:00:00Z,2017-07-22T19:00:00Z,PT60M,24.1,75.5,22.6,0,0,0,0,57.3,91.6,1010.5,243,3.2,110
2017-07-22T21:00:00Z,2017-07-22T20:00:00Z,PT60M,24.0,64.6,22.5,0,0,0,0,57.6,91.4,1011.5,243,3.0,123
2017-07-22T22:00:00Z,2017-07-22T21:00:00Z,PT60M,24.1,69.0,22.6,0,0,0,0,57.7,91.7,1011.8,243,3.0,136
2017-07-22T23:00:00Z,2017-07-22T22:00:00Z,PT60M,24.2,59.9,22.9,0,0,0,0,57.5,92.5,1011.6,245,3.4,146
2017-07-23T00:00:00Z,2017-07-22T23:00:00Z,PT60M,24.2,52.0,23.1,0,0,0,0,57.3,93.2,1011.3,246,3.7,152
2017-07-23T01:00:00Z,2017-07-23T00:00:00Z,PT60M,24.1,52.0,23.1,0,0,0,0,57.2,93.9,1011.0,247,3.7,151
2017-07-23T02:00:00Z,2017-07-23T01:00:00Z,PT60M,23.7,66.9,22.8,0,0,0,0,57.3,94.4,1010.6,246,3.5,144
2017-07-23T03:00:00Z,2017-07-23T02:00:00Z,PT60M,23.4,78.4,22.5,0,0,0,0,57.4,95.0,1010.3,246,3.2,133
2017-07-23T04:00:00Z,2017-07-23T03:00:00Z,PT60M,23.1,76.2,22.4,0,0,0,0,57.5,95.5,1010.3,246,3.1,120
2017-07-23T05:00:00Z,2017-07-23T04:00:00Z,PT60M,23.1,74.0,22.4,0,0,0,0,57.5,95.8,1010.7,246,2.9,107
2017-07-23T06:00:00Z,2017-07-23T05:00:00Z,PT60M,23.1,80.8,22.4,2,0,0,2,57.5,96.2,1011.1,246,2.8,93
2017-07-23T07:00:00Z,2017-07-23T06:00:00Z,PT60M,23.2,39.7,22.5,70,0,0,70,57.4,96.0,1011.5,246,2.8,79
2017-07-23T08:00:00Z,2017-07-23T07:00:00Z,PT60M,23.3,46.9,22.5,176,0,0,176,57.3,95.3,1012.1,245,3.2,65
2017-07-23T09:00:00Z,2017-07-23T08:00:00Z,PT60M,23.5,38.8,22.6,324,22,15,339,57.2,94.6,1012.6,244,3.5,51
2017-07-23T10:00:00Z,2017-07-23T09:00:00Z,PT60M,24.0,44.3,22.8,394,1,0,395,57.1,93.3,1012.7,242,3.8,37
2017-07-23T11:00:00Z,2017-07-23T10:00:00Z,PT60M,24.8,39.4,23.3,506,0,0,506,57.1,91.4,1012.3,239,4.1,24
2017-07-23T12:00:00Z,2017-07-23T11:00:00Z,PT60M,25.6,46.1,23.8,486,0,0,487,57.0,89.6,1011.9,236,4.4,15
2017-07-23T13:00:00Z,2017-07-23T12:00:00Z,PT60M,25.8,52.3,23.9,429,0,0,429,56.8,89.7,1011.4,235,4.5,17
2017-07-23T14:00:00Z,2017-07-23T13:00:00Z,PT60M,25.3,44.8,23.8,457,0,0,457,56.5,91.4,1010.7,235,4.3,27
2017-07-23T15:00:00Z,2017-07-23T14:00:00Z,PT60M,24.8,53.5,23.6,317,0,0,317,56.2,93.2,1010.0,235,4.2,41
2017-07-23T16:00:00Z,2017-07-23T15:00:00Z,PT60M,24.4,61.4,23.4,197,0,0,197,55.8,94.4,1009.7,236,4.0,54
2017-07-23T17:00:00Z,2017-07-23T16:00:00Z,PT60M,24.1,57.9,23.2,119,0,0,119,55.4,94.8,1009.8,236,3.8,68
2017-07-23T18:00:00Z,2017-07-23T17:00:00Z,PT60M,23.9,43.5,23.1,36,0,0,36,55.0,95.2,1009.8,236,3.5,83
2017-07-23T19:00:00Z,2017-07-23T18:00:00Z,PT60M,23.7,4.9,23.0,0,0,0,0,54.7,95.4,1010.3,238,3.4,96
2017-07-23T20:00:00Z,2017-07-23T19:00:00Z,PT60M,23.7,0.0,22.9,0,0,0,0,54.5,95.4,1011.1,241,3.4,110
2017-07-23T21:00:00Z,2017-07-23T20:00:00Z,PT60M,23.6,0.0,22.8,0,0,0,0,54.4,95.4,1012.0,244,3.4,123
2017-07-23T22:00:00Z,2017-07-23T21:00:00Z,PT60M,23.7,0.0,22.9,0,0,0,0,54.0,95.4,1012.3,249,3.4,136
2017-07-23T23:00:00Z,2017-07-23T22:00:00Z,PT60M,23.9,0.0,23.1,0,0,0,0,53.5,95.3,1012.2,254,3.6,146
2017-07-24T00:00:00Z,2017-07-23T23:00:00Z,PT60M,24.2,0.0,23.4,0,0,0,0,53.0,95.3,1012.1,259,3.8,152
2017-07-24T01:00:00Z,2017-07-24T00:00:00Z,PT60M,24.1,0.0,23.3,0,0,0,0,52.7,95.2,1011.8,258,3.8,151
2017-07-24T02:00:00Z,2017-07-24T01:00:00Z,PT60M,23.8,0.0,22.9,0,0,0,0,52.4,95.1,1011.3,252,3.8,144
2017-07-24T03:00:00Z,2017-07-24T02:00:00Z,PT60M,23.4,0.0,22.6,0,0,0,0,52.2,94.9,1010.8,246,3.8,133
2017-07-24T04:00:00Z,2017-07-24T03:00:00Z,PT60M,23.2,0.0,22.4,0,0,0,0,52.1,95.0,1010.7,244,3.7,120
2017-07-24T05:00:00Z,2017-07-24T04:00:00Z,PT60M,23.1,0.0,22.3,0,0,0,0,52.2,95.3,1011.1,245,3.7,107
2017-07-24T06:00:00Z,2017-07-24T05:00:00Z,PT60M,23.0,14.3,22.3,3,6,1,4,52.2,95.6,1011.4,247,3.7,93
2017-07-24T07:00:00Z,2017-07-24T06:00:00Z,PT60M,23.2,18.6,22.4,78,77,11,88,52.2,95.7,1011.7,248,3.7,79
2017-07-24T08:00:00Z,2017-07-24T07:00:00Z,PT60M,23.5,34.1,22.7,181,85,33,214,52.1,95.6,1012.1,248,3.9,65
2017-07-24T09:00:00Z,2017-07-24T08:00:00Z,PT60M,23.8,45.9,23.1,303,0,0,303,52.0,95.4,1012.4,249,4.1,51
2017-07-24T10:00:00Z,2017-07-24T09:00:00Z,PT60M,24.3,23.2,23.4,291,353,280,571,52.2,94.7,1012.4,250,4.3,37
2017-07-24T11:00:00Z,2017-07-24T10:00:00Z,PT60M,25.0,31.8,23.9,458,144,134,593,52.6,93.5,1012.1,252,4.3,24
2017-07-24T12:00:00Z,2017-07-24T11:00:00Z,PT60M,25.7,8.8,24.4,358,499,483,840,53.0,92.2,1011.7,254,4.4,15
2017-07-24T13:00:00Z,2017-07-24T12:00:00Z,PT60M,25.8,4.9,24.4,380,481,460,840,53.3,92.1,1011.3,254,4.5,17
2017-07-24T14:00:00Z,2017-07-24T13:00:00Z,PT60M,25.2,6.6,24.0,367,432,384,751,53.6,93.0,1010.8,252,4.6,27
2017-07-24T15:00:00Z,2017-07-24T14:00:00Z,PT60M,24.6,23.5,23.6,432,102,73,505,53.9,93.9,1010.3,250,4.7,41
2017-07-24T16:00:00Z,2017-07-24T15:00:00Z,PT60M,24.3,29.0,23.3,285,95,62,346,53.9,94.3,1010.1,249,4.6,54
2017-07-24T17:00:00Z,2017-07-24T16:00:00Z,PT60M,24.1,33.0,23.0,173,0,0,173,53.8,94.1,1010.1,248,4.3,68
2017-07-24T18:00:00Z,2017-07-24T17:00:00Z,PT60M,23.9,16.7,22.8,53,3,0,53,53.8,93.9,1010.2,247,3.9,83
